1,1257,1257
2,702,1959
3,1089,3048
4,1155,4203
5,608,4811
6,506,5317
7,737,6054
8,485,6539
9,546,7085
10,573,7658
11,496,8154
12,776,8930
13,509,9439
14,414,9853
15,1106,10959
16,745,11704
17,951,12655
18,629,13284
19,372,13656
20,494,14150
21,792,14942
22,450,15392
23,381,15773
24,396,16169
25,423,16592
26,391,16983
27,437,17420
28,424,17844
29,432,18276
30,537,18813
31,402,19215
32,480,19695
33,433,20128
34,524,20652
35,512,21164
36,558,21722
37,586,22308
38,538,22846
39,553,23399
40,433,23832
41,561,24393
42,515,24908
43,417,25325
44,1233,26558
45,525,27083
46,538,27621
47,504,28125
48,379,28504
49,548,29052
50,553,29605
51,478,30083
52,485,30568
53,1202,31770
54,835,32605
55,538,33143
56,394,33537
57,788,34325
58,372,34697
59,404,35101
60,550,35651
61,520,36171
62,425,36596
63,553,37149
64,449,37598
65,593,38191
66,409,38600
67,684,39284
68,1191,40475
69,391,40866
70,528,41394
71,576,41970
72,537,42507
73,387,42894
74,525,43419
75,352,43771
76,689,44460
77,676,45136
78,459,45595
79,598,46193
80,414,46607
81,615,47222
82,513,47735
83,533,48268
84,369,48637
85,384,49021
86,419,49440
87,740,50180
88,364,50544
89,551,51095
90,516,51611
91,507,52118
92,1000,53118
93,515,53633
94,538,54171
95,568,54739
96,594,55333
97,580,55913
98,372,56285
99,654,56939
100,433,57372
