1,15915,15915
2,15880,31795
3,15887,47682
4,15891,63573
5,15879,79452
6,15881,95333
7,15881,111214
8,15893,127107
9,15883,142990
10,15870,158860
11,15939,174799
12,15889,190688
13,15891,206579
14,15890,222469
15,15882,238351
16,15925,254276
17,15793,270069
18,15778,285847
19,15767,301614
20,15826,317440
21,15758,333198
22,15796,348994
23,15759,364753
24,15860,380613
25,15765,396378
26,15837,412215
27,15770,427985
28,15835,443820
29,15775,459595
30,15797,475392
31,15780,491172
32,15792,506964
33,15766,522730
34,15789,538519
35,15747,554266
36,15825,570091
37,15775,585866
38,15836,601702
39,15804,617506
40,15806,633312
41,15767,649079
42,15812,664891
43,15767,680658
44,15795,696453
45,15774,712227
46,15786,728013
47,15805,743818
48,15784,759602
49,15847,775449
50,15827,791276
51,15763,807039
52,15803,822842
53,15874,838716
54,15800,854516
55,15753,870269
56,15851,886120
57,15761,901881
58,15853,917734
59,15793,933527
60,15757,949284
61,15784,965068
62,15769,980837
63,15817,996654
64,15757,1012411
65,15797,1028208
66,15759,1043967
67,15878,1059845
68,15792,1075637
69,15748,1091385
70,15801,1107186
71,15769,1122955
72,15770,1138725
73,15801,1154526
74,15760,1170286
75,15801,1186087
76,15783,1201870
77,15770,1217640
78,15806,1233446
79,15752,1249198
80,15799,1264997
81,15759,1280756
82,15828,1296584
83,15777,1312361
84,15786,1328147
85,15767,1343914
86,15797,1359711
87,15768,1375479
88,15797,1391276
89,15778,1407054
90,15799,1422853
91,15767,1438620
92,15803,1454423
93,15807,1470230
94,15765,1485995
95,15799,1501794
96,15790,1517584
97,15787,1533371
98,15795,1549166
99,15794,1564960
100,15765,1580725
