1,1079,1079
2,1286,2365
3,1187,3552
4,728,4280
5,459,4739
6,447,5186
7,606,5792
8,433,6225
9,414,6639
10,1063,7702
11,647,8349
12,684,9033
13,621,9654
14,450,10104
15,410,10514
16,577,11091
17,473,11564
18,613,12177
19,392,12569
20,404,12973
21,597,13570
22,408,13978
23,657,14635
24,632,15267
25,659,15926
26,622,16548
27,513,17061
28,478,17539
29,679,18218
30,413,18631
31,414,19045
32,409,19454
33,816,20270
34,624,20894
35,673,21567
36,698,22265
37,642,22907
38,665,23572
39,436,24008
40,636,24644
41,615,25259
42,758,26017
43,450,26467
44,606,27073
45,602,27675
46,480,28155
47,683,28838
48,394,29232
49,401,29633
50,391,30024
51,576,30600
52,623,31223
53,1215,32438
54,591,33029
55,604,33633
56,378,34011
57,937,34948
58,443,35391
59,928,36319
60,394,36713
61,607,37320
62,457,37777
63,609,38386
64,637,39023
65,655,39678
66,615,40293
67,392,40685
68,576,41261
69,627,41888
70,633,42521
71,583,43104
72,610,43714
73,631,44345
74,609,44954
75,576,45530
76,606,46136
77,651,46787
78,668,47455
79,611,48066
80,660,48726
81,449,49175
82,408,49583
83,612,50195
84,643,50838
85,459,51297
86,597,51894
87,605,52499
88,389,52888
89,719,53607
90,711,54318
91,670,54988
92,606,55594
93,618,56212
94,620,56832
95,607,57439
96,601,58040
97,611,58651
98,611,59262
99,655,59917
100,454,60371
