1,85556,85556
2,85669,171225
3,69833,241058
4,77153,318211
5,81270,399481
6,83449,482930
7,100642,583572
8,66867,650439
9,73148,723587
10,67112,790699
11,99221,889920
12,100892,990812
13,81721,1072533
14,92749,1165282
15,87394,1252676
16,79110,1331786
17,80660,1412446
18,79131,1491577
19,79384,1570961
20,76333,1647294
21,87393,1734687
22,72764,1807451
23,83584,1891035
24,87033,1978068
25,82580,2060648
26,77956,2138604
27,86881,2225485
28,84426,2309911
29,83645,2393556
30,74919,2468475
31,73778,2542253
32,81248,2623501
33,75100,2698601
34,72537,2771138
35,86536,2857674
36,81534,2939208
37,67072,3006280
38,77713,3083993
39,73760,3157753
40,78133,3235886
41,78900,3314786
42,66887,3381673
43,82681,3464354
44,68833,3533187
45,91442,3624629
46,82983,3707612
47,71800,3779412
48,80106,3859518
49,90787,3950305
50,83457,4033762
51,78566,4112328
52,78778,4191106
53,67151,4258257
54,78057,4336314
55,95870,4432184
56,83710,4515894
57,69341,4585235
58,73406,4658641
59,97624,4756265
60,91837,4848102
61,76163,4924265
62,81543,5005808
63,86361,5092169
64,69979,5162148
65,74028,5236176
66,77339,5313515
67,66813,5380328
68,82586,5462914
69,69993,5532907
70,79083,5611990
71,92612,5704602
72,77510,5782112
73,101848,5883960
74,66749,5950709
75,86368,6037077
76,67093,6104170
77,92377,6196547
78,82823,6279370
79,81518,6360888
80,91360,6452248
81,77568,6529816
82,77474,6607290
83,69583,6676873
84,86831,6763704
85,82710,6846414
86,70593,6917007
87,82806,6999813
88,77509,7077322
89,100819,7178141
90,86215,7264356
91,88414,7352770
92,96228,7448998
93,78851,7527849
94,69191,7597040
95,85898,7682938
96,101768,7784706
97,84179,7868885
98,100530,7969415
99,86616,8056031
100,83314,8139345
